8	7		
4257402	1				
4257403	2				
4257404	3				
4257446	10				
4257475	2				
4257479	12				
4257480	1				
4257481	12				
4257557	5				
4257579	7				
4257676	8				
4257736	11				
4257740	5				
4257766	7				
4257782	1				
4257821	8				
4257823	3				
4257846	2				
4257856	11				
4257912	31				
4257920	12				
4258026	3				
4258269	9				
4258270	5				
4258271	18				
4258424	17				
4258513	7				
4258521	6				
4258544	31				
4258545	20				
4258552	5				
4258568	19				
4258670	11				
4258692	6				
4258693	6				
4258696	16				
4258697	6				
4258698	4				
4258699	2				
4258700	3				
4258701	11				
4258702	1				
4258719	13				
4258780	10				
4258822	1				
4258878	13				
4258994	7				
4259021	20				
4259022	8				
4259040	4				
4259091	10				
4259110	3				
4259122	5				
4259152	4				
4259153	11				
4259154	5				
4259155	1				
4259156	8				
4259177	6				
4259300	15				
4259302	8				
4259308	2				
4259312	13				
4259414	6				
4259444	21				
4259649	2				
4259715	8				
4259723	22				
4259835	12				
4259836	9				
4259849	25				
4259876	27				
4259911	30				
4259928	6				
4259942	1				
4259946	1				
4259993	8				
4260192	40				
4260219	6				
4260325	16				
4260328	6				
4260332	15				
4260368	4				
4260370	3				
4260421	3				
4260427	11				
4260428	5				
4260429	28				
4260473	17				
4260521	2				
4260836	7				
4260838	11				
4260845	11				
4260901	48				
4260902	4				
4261049	8				
4261088	1				
4261166	20				
4261167	20				
4261168	8				
4261171	8				
4261177	3				
4261267	1				
4261276	3				
4261314	4				
4261329	14				
4261330	4				
4261331	10				
4261332	18				
4261333	4				
4261335	3				
4261336	3				
4261338	4				
4261417	9				
4261419	5				
4261421	41				
4261517	2				
4261700	7				
4261702	8				
4261708	10				
4261794	2				
4261795	14				
4261802	5				
4261813	5				
4261822	9				
4261856	3				
4261912	5				
4261934	3				
4261952	1				
4261955	18				
4261956	17				
4262060	2				
4262145	3				
4262149	2				
4262154	20				
4262161	7				
4262195	3				
4262209	65				
4262210	3				
4262211	2				
4262243	7				
4262411	2				
4262482	25				
4262483	3				
4262484	7				
4262485	8				
4262486	3				
4262539	1				
4262579	3				
4262610	22				
4262653	6				
4262654	3				
4262655	2				
4262657	7				
4262658	6				
4262659	13				
4262660	9				
4262661	2				
4262777	6				
4262778	2				
4262843	9				
4262864	17				
4263013	2				
4263020	48				
4263095	5				
4263110	2				
4263111	6				
4263134	2				
4263163	7				
4263264	3				
4263365	25				
4263516	12				
4263535	14				
4263652	20				
4263654	3				
4263744	3				
4263780	27				
4263781	1				
4263785	4				
4263826	12				
4263885	2				
4263887	2				
4263892	4				
4263893	6				
4263894	1				
4263895	7				
4263896	15				
4263928	16				
4264124	3				
4264145	3				
4264270	2				
4264278	18				
4264279	19				
4264320	2				
4264338	67				
4264362	22				
4264567	13				
4264826	34				
4264876	3				
4265010	15				
4265023	7				
4265085	16				
4265086	8				
4265094	8				
4265214	6				
4265215	2				
4265219	1				
4265221	7				
4265222	5				
4265223	10				
4265224	3				
4265225	11				
4265309	2				
4265422	3				
4265636	2				
4265639	14				
4265707	1				
4265708	3				
4265720	13				
4265721	1				
4265734	3				
4265843	19				
4265868	11				
4265925	11				
4265933	2				
4265974	31				
4266083	14				
4266143	10				
4266179	14				
4266383	13				
4266401	4				
4266403	4				
4266404	5				
4266451	4				
4266506	4				
4266516	2				
4266530	16				
4266531	11				
4266858	3				
4266911	5				
4266932	2				
4266945	26				
4266957	8				
4266977	31				
4266984	3				
4267003	8				
4267021	17				
4267038	40				
4267050	15				
4267152	12				
4267218	2				
4267384	1				
4267398	11				
4267441	2				
4267446	20				
4267458	12				
4267459	1				
4267554	13				
4267692	12				
4267694	1				
4267798	2				
4267801	18				
4267808	5				
4267809	6				
4267821	4				
4267822	5				
4267823	4				
4267824	4				
4267825	7				
4267826	13				
4267887	18				
4267977	6				
4267979	3				
4268226	9				
4268248	7				
4268275	9				
4268283	5				
4268316	58				
4268319	1				
4268324	1				
4268332	17				
4268347	22				
4268354	7				
4268356	14				
4268358	1				
4268363	15				
4268377	3				
4268409	10				
4268412	3				
4268413	65				
4268702	3				
4268765	8				
4268787	14				
4269027	2				
4269101	8				
4269153	8				
4269160	11				
4269167	11				
4269168	3				
4269170	16				
4269171	2				
4269172	16				
4269173	12				
4269208	1				
4269229	2				
4269263	2				
4269558	5				
4269563	6				
4269565	2				
4269570	6				
4269592	14				
4269661	13				
4269721	10				
4269728	5				
4269818	7				
4270018	11				
4270054	6				
4270055	4				
4270056	16				
4270350	7				
4270357	2				
4270358	4				
4270359	8				
4270360	12				
4270467	12				
4270469	5				
4270470	13				
4270502	8				
4270503	16				
4270505	6				
4270506	9				
4270516	5				
4270517	6				
4270518	12				
4270520	1				
4270521	15				
4270522	4				
4270524	3				
4270761	7				
4270844	5				
4270895	21				
4270930	39				
4270939	11				
4270981	14				
4271086	16				
4271102	3				
4271103	8				
4271131	12				
4271207	3				
4271210	42				
4271267	1				
4271326	7				
4271328	12				
4271329	21				
4271369	12				
4271473	5				
4271668	12				
4271674	11				
4271677	11				
4271678	20				
4271789	17				
4271790	9				
4271791	2				
4271793	23				
4271794	2				
4271799	8				
4271806	4				
4271809	4				
4271810	10				
4271818	8				
4271819	4				
4271821	1				
4271823	7				
4271824	5				
4271825	4				
4271826	1				
4271935	3				
4272016	1				
4272025	12				
4272027	4				
4272239	2				
4272252	8				
4272254	3				
4272268	5				
4272269	12				
4272270	17				
4272321	10				
4272345	1				
4272399	4				
4272413	10				
4272463	25				
4272555	3				
4272641	35				
4272683	19				
4272685	11				
4272686	15				
4272835	12				
4272929	27				
4272953	13				
4272954	6				
4272960	11				
4272961	4				
4272962	11				
4273068	4				
4273084	4				
4273098	9				
4273099	5				
4273100	12				
4273101	3				
4273102	7				
4273103	3				
4273104	7				
4273106	8				
4273107	1				
4273184	4				
4273189	4				
4273280	8				
4273291	22				
4273365	3				
4273411	23				
4273421	20				
4273443	19				
4273508	6				
4273527	2				
4273560	4				
4273566	5				
4273601	32				
4273613	4				
4273620	10				
4273621	24				
4273641	3				
4273730	8				
4273743	19				
4273749	19				
4273818	3				
4273838	3				
4273891	19				
4273950	23				
4274008	5				
4274009	9				
4274010	16				
4274011	9				
4274044	13				
4274045	19				
4274065	1				
4274253	4				
4274254	5				
4274255	5				
4274256	2				
4274259	5				
4274261	3				
4274386	18				
4274393	1				
4274394	2				
4274395	1				
4274396	5				
4274397	3				
4274438	43				
4274481	10				
4274662	11				
4274712	7				
4274807	3				
4274809	11				
4274811	6				
4274835	13				
4274850	13				
4274893	5				
4274920	1				
4274922	2				
4274938	6				
4274941	9				
4274976	22				
4275034	1				
4275253	1				
4275308	2				
4275310	16				
4275311	17				
4275318	4				
4275447	11				
4275510	19				
4275525	4				
4275557	7				
4275558	7				
4275562	4				
4275563	2				
4275597	38				
4275668	14				
4275693	36				
4275699	4				
4275709	2				
4275710	2				
4275711	1				
4275712	7				
4275950	5				
4275989	13				
4276002	6				
4276033	20				
4276054	11				
4276055	2				
4276060	10				
4276094	19				
4276122	19				
4276131	6				
4276137	6				
4276145	9				
4276174	16				
4276279	4				
4276380	2				
4276419	3				
4276440	7				
4276481	7				
4276482	19				
4276507	6				
4276600	20				
4276601	21				
4276743	3				
4276747	2				
4276748	2				
4276862	18				
4276872	9				
4276873	5				
4276905	11				
4276926	7				
4277021	6				
4277039	11				
4277129	1				
4277132	1				
4277221	1				
4277246	5				
4277308	2				
4277309	4				
4277310	1				
4277365	9				
4277416	177				
4277537	5				
4277634	6				
4277635	15				
4277668	5				
4277690	11				
4277737	17				
4277768	13				
4277829	6				
4277938	15				
4277940	7				
4277943	2				
4278034	7				
4278050	4				
4278070	4				
4278071	12				
4278072	8				
4278073	3				
4278074	3				
4278075	2				
4278076	5				
4278401	6				
4278404	3				
4278418	5				
4278419	7				
4278443	2				
4278445	12				
4278446	16				
4278457	50				
4278466	11				
4278473	22				
4278498	2				
4278501	15				
4278559	7				
4278650	7				
4278704	6				
4278766	3				
4278829	6				
4278830	7				
4278831	9				
4278894	12				
4278895	3				
4278896	19				
4279019	13				
4279066	4				
4279124	12				
4279125	1				
4279130	4				
4279188	24				
4279207	12				
4279222	17				
4279240	14				
4279241	6				
4279242	6				
4279243	5				
4279244	17				
4279291	11				
4279294	22				
4279297	5				
4279304	5				
4279307	3				
4279313	1				
4279405	1				
4279406	8				
4279539	3				
4279543	10				
4279563	5				
4279568	6				
4279574	3				
4279577	7				
4279619	10				
4279620	1				
4279628	12				
4279697	7				
4279698	5				
4279699	12				
4279701	4				
4279754	13				
4279873	37				
4279881	1				
4279960	3				
4280060	35				
4280061	11				
4280238	5				
4280251	10				
4280305	4				
4280323	2				
4280325	1				
4280327	8				
4280328	15				
4280329	8				
4280333	5				
4280415	8				
4280418	13				
4280449	4				
4280467	1				
4280468	15				
4280469	9				
4280473	8				
4280474	15				
4280477	7				
4280478	11				
4280479	2				
4280480	14				
4280482	7				
4280483	2				
4280484	8				
4280556	4				
4280557	24				
4280789	1				
4280818	3				
4280820	1				
4280853	7				
4280873	5				
4280874	10				
4280877	1				
4280878	1				
4280880	4				
4280893	1				
4280906	7				
4280969	3				
4280982	4				
4281053	27				
4281063	20				
4281208	57				
4281255	2				
4281256	13				
4281257	12				
4281278	23				
4281294	5				
4281369	33				
4281418	9				
4281511	12				
4281514	1				
4281515	3				
4281605	6				
4281614	11				
4281626	5				
4281637	5				
4281638	2				
4281639	9				
4281640	8				
4281641	4				
4281642	6				
4281643	1				
4281644	8				
4281792	34				
4281831	1				
4281900	4				
4281965	10				
4282007	15				
4282008	11				
4282009	14				
4282061	4				
4282062	7				
4282067	1				
4282092	1				
4282113	3				
4282187	6				
4282195	20				
4282280	2				
4282284	19				
4282394	13				
4282435	2				
4282444	6				
4282449	4				
4282708	12				
4282709	2				
4282715	6				
4282756	6				
4282835	16				
4282838	4				
4282856	5				
4282857	11				
4282858	14				
4282860	5				
4282861	8				
4282862	3				
4282894	5				
4282903	1				
4282929	4				
4282944	2				
4282947	27				
4283096	8				
4283106	8				
4283144	7				
4283211	7				
4283226	11				
4283256	10				
4283273	25				
4283565	7				
4283582	1				
4283588	8				
4283589	6				
4283590	7				
4283591	11				
4283634	46				
4283797	10				
4283887	3				
4283913	9				
4283915	9				
4283917	3				
4284015	22				
4284040	10				
4284060	13				
4284061	8				
4284062	2				
4284063	5				
4284064	2				
4284065	6				
4284066	6				
4284067	3				
4284068	5				
4284069	6				
4284070	3				
4284071	4				
4284072	5				
4284134	5				
4284413	16				
4284473	5				
4284474	1				
4284475	13				
4284508	30				
4284513	2				
4284617	6				
4284660	12				
4284689	13				
4284838	4				
4284839	9				
4284899	7				
4284900	3				
4284901	9				
4285143	1				
4285193	25				
4285196	1				
4285201	5				
4285203	1				
4285211	17				
4285218	2				
4285282	8				
4285283	18				
4285308	4				
4285316	7				
4285329	18				
4285330	2				
4285331	1				
4285332	3				
4285333	8				
4285334	7				
4285335	8				
4285394	3				
4285396	21				
4285401	14				
4285481	19				
4285567	3				
4285588	44				
4285636	7				
4285663	1				
4285665	6				
4285666	14				
4285708	12				
4285732	48				
4285762	7				
4285769	29				
4285770	9				
4285771	4				
4285773	27				
4285806	6				
4285820	3				
4285830	5				
4285837	7				
4285917	20				
4285976	6				
4286009	15				
4286278	21				
4286287	11				
4286316	3				
4286347	15				
4286430	14				
4286434	2				
4286528	8				
4286538	15				
4286555	4				
4286556	2				
4286557	9				
4286575	4				
4286576	9				
4286578	1				
4286579	6				
4286580	8				
4286581	8				
4286582	1				
4286583	4				
4286651	29				
4286660	11				
4286693	5				
4286922	7				
4286945	2				
4286969	8				
4286983	10				
4286994	3				
4287002	18				
4287023	3				
4287024	8				
4287051	6				
4287076	8				
4287108	14				
4287163	7				
4287169	1				
4287266	5				
4287303	12				
4287304	12				
4287306	11				
4287382	15				
4287383	3				
4287411	9				
4287429	11				
4287430	7				
4287466	6				
4287473	84				
4287683	8				
4287692	1				
4287717	7				
4287769	18				
4287838	10				
4287856	7				
4287857	8				
4287858	11				
4287863	3				
4287871	8				
4287876	8				
4287877	3				
4287878	2				
4287879	8				
4287880	6				
4287881	1				
4287882	1				
4287883	10				
4287938	4				
4288037	2				
4288199	6				
4288200	13				
4288209	13				
4288215	2				
4288232	7				
4288234	5				
4288290	17				
4288291	7				
4288292	5				
4288301	7				
4288334	8				
4288408	15				
4288409	2				
4288550	16				
4288645	6				
4288689	20				
4288698	14				
4288699	8				
4288704	13				
4288834	6				
4288898	1				
4288978	18				
4288979	25				
4288980	12				
4288985	9				
4288986	4				
4288989	7				
4289097	10				
4289111	9				
4289112	6				
4289113	5				
4289114	4				
4289115	2				
4289116	9				
4289117	12				
4289118	6				
4289119	4				
4289120	1				
4289204	9				
4289291	9				
4289317	10				
4289372	3				
4289425	1				
4289444	4				
4289450	5				
4289455	3				
4289474	11				
4289483	4				
4289501	8				
4289502	8				
4289582	7				
4289602	9				
4289625	30				
4289647	2				
4289744	4				
4289920	39				
4289970	29				
4289971	13				
4290054	1				
4290266	15				
4290267	11				
4290269	13				
4290353	14				
4290387	6				
4290392	10				
4290400	10				
4290405	4				
4290411	9				
4290412	1				
4290413	13				
4290414	2				
4290415	2				
4290416	35				
4290417	3				
4290418	2				
4290419	2				
4290555	8				
4290558	12				
4290609	2				
4290639	9				
4290749	1				
4290779	15				
4290818	3				
4290849	5				
4290851	5				
4290853	2				
4290879	2				
4290900	10				
4290906	9				
4290907	7				
4291087	27				
4291124	1				
4291179	7				
4291191	10				
4291227	13				
4291232	7				
4291233	25				
4291234	9				
4291235	28				
4291266	25				
4291366	13				
4291376	23				
4291537	4				
4291538	4				
4291539	6				
4291545	7				
4291634	18				
4291636	4				
4291661	6				
4291669	5				
4291671	2				
4291672	1				
4291673	11				
4291674	13				
4291675	1				
4291676	5				
4291677	3				
4291678	4				
4291679	13				
4291680	3				
4291681	2				
4291682	1				
4291683	7				
4291684	2				
4291744	2				
4291755	6				
4291833	5				
4292012	15				
4292022	4				
4292044	1				
4292046	3				
4292048	6				
4292092	67				
4292099	9				
4292127	1				
4292128	5				
4292129	18				
4292130	13				
4292131	5				
4292132	3				
4292133	16				
4292134	3				
4292136	6				
4292222	13				
4292242	11				
4292265	10				
4292274	9				
4292289	3				
4292290	23				
4292328	23				
4292343	13				
4292406	11				
4292407	1				
4292461	17				
4292528	23				
4292532	6				
4292533	2				
4292535	2				
4292540	8				
4292579	13				
4292678	6				
4292742	6				
4292788	11				
4292800	5				
4292801	65				
4292809	5				
4292841	15				
4292904	1				
4292950	6				
4292953	48				
4292955	2				
4292956	1				
4292957	6				
4292958	7				
4292959	13				
4293007	1				
4293192	18				
4293239	4				
4293240	4				
4293274	23				
4293279	8				
4293310	45				
4293315	44				
4293323	16				
4293381	6				
4293382	5				
4293383	4				
4293384	6				
4293385	3				
4293386	2				
4293396	31				
4293401	14				
4293412	1				
4293506	18				
4293531	6				
4293532	1				
4293596	4				
4293619	19				
4293731	11				
4293732	12				
4293777	10				
4293808	15				
4294038	8				
4294075	4				
4294078	45				
4294178	33				
4294206	6				
4294217	4				
4294218	23				
4294227	2				
4294228	3				
4294231	1				
4294232	3				
4294309	1				
4294311	3				
4294472	1				
4294492	4				
4294507	8				
4294543	33				
4294564	1				
4294585	13				
4294586	13				
4294587	5				
4294590	8				
4294658	7				
4294660	6				
4294662	3				
4294683	4				
4294694	15				
4294720	4				
4294786	2				
4294811	4				
4294816	3				
4294930	1				
4295002	24				
4295331	1				
4295333	1				
4295393	6				
4295401	1				
4295415	33				
4295453	11				
4295461	4				
4295462	7				
4295463	9				
4295611	1				
4295620	1				
4295621	27				
4295709	2				
4295781	3				
4295783	28				
4295784	10				
4295790	6				
4295800	2				
4295816	27				
4295817	8				
4295821	4				
4295822	4				
4295859	14				
4295861	8				
4295862	4				
4295863	11				
4295868	8				
4295934	5				
4295935	11				
4296078	4				
4296085	23				
4296087	3				
4296214	10				
4296254	1				
4296261	1				
4296263	18				
4296269	7				
4296270	10				
4296489	9				
4296539	9				
4296602	11				
4296711	7				
4296727	44				
4296729	6				
4296730	2				
4296731	10				
4296732	1				
4296733	9				
4296734	6				
4296735	1				
4296736	6				
4296737	5				
4296738	5				
4296739	3				
4296741	6				
4296742	1				
4296799	17				
4296800	10				
4296802	3				
4296806	34				
4296855	22				
4296928	3				
4297000	39				
4297003	2				
4297061	11				
4297075	13				
4297076	45				
4297093	46				
4297107	27				
4297110	10				
4297167	8				
4297168	1				
4297170	11				
4297171	5				
4297172	15				
4297216	25				
4297226	12				
4297246	31				
4297322	4				
4297332	16				
4297391	12				
4297521	6				
4297572	11				
4297581	2				
4297589	3				
4297717	6				
4297776	12				
4297842	33				
4297847	1				
4297848	24				
4297986	3				
4297989	5				
4297990	6				
4297991	1				
4298025	34				
4298107	4				
4298190	4				
4298295	5				
4298313	16				
4298337	14				
4298349	2				
4298351	5				
4298389	4				
4298430	19				
4298433	2				
4298439	10				
4298460	13				
4298474	7				
4298479	1				
4298497	6				
4298560	2				
4298586	7				
4298588	19				
4298693	6				
4298694	5				
4298941	19				
4299088	8				
4299192	7				
4299193	2				
4299197	2				
4299198	6				
4299199	4				
4299200	5				
4299201	16				
4299202	1				
4299203	7				
4299204	1				
4299205	3				
4299261	7				
4299270	3				
4299275	2				
4299285	169				
4299395	9				
4299534	3				
4299537	13				
4299560	5				
4299561	10				
4299565	3				
4299596	28				
4299657	8				
4299660	5				
4299661	2				
4299662	2				
4299691	3				
4299732	7				
4299786	7				
4300009	24				
4300118	19				
4300240	32				
4300250	8				
4300275	7				
4300457	5				
4300458	3				
4300459	1				
4300480	2				
4300481	13				
4300482	4				
4300486	6				
4300510	9				
4300512	5				
4300514	4				
4300530	4				
4300531	1				
4300532	11				
4300533	1				
4300534	2				
4300535	6				
4300536	4				
4300537	8				
4300538	4				
4300539	1				
4300601	4				
4300627	4				
4300871	5				
4300879	5				
4300912	5				
4300916	2				
4300946	25				
4300971	4				
4300983	5				
4300984	2				
4301253	11				
4301312	4				
4301321	8				
4301322	8				
4301323	5				
4301375	10				
4301377	24				
4301409	21				
4301422	2				
4301455	5				
4301533	26				
4301592	6				
4301650	2				
4301654	1				
4301655	3				
4301656	7				
4301657	29				
4301677	10				
4301750	15				
4301779	6				
4301781	3				
4301782	19				
4301786	4				
4301787	19				
4301788	3				
4301789	7				
4301861	5				
4301862	6				
4301866	3				
4301875	5				
4301888	2				
4301910	27				
4301965	2				
4301981	14				
4301997	7				
4302033	11				
4302129	8				
4302130	1				
4302152	2				
4302161	5				
4302177	35				
4302180	2				
4302207	12				
4302210	6				
4302217	21				
4302222	6				
4302287	2				
4302288	10				
4302289	7				
4302290	16				
4302291	7				
4302292	4				
4302294	9				
4302296	6				
4302297	19				
4302328	20				
4302329	8				
4302353	6				
4302358	6				
4302434	20				
4302436	6				
4302543	2				
4302682	10				
4302683	11				
4302684	13				
4302772	18				
4302813	29				
4302886	13				
4302933	26				
4302941	32				
4302942	6				
4303057	3				
4303058	7				
4303059	5				
4303060	2				
4303061	13				
4303121	6				
4303122	10				
4303198	6				
4303228	1				
4303369	5				
4303412	21				
4303413	3				
4303427	11				
4303431	45				
4303433	61				
4303474	2				
4303476	7				
4303505	4				
4303511	1				
4303603	30				
4303729	30				
4303730	20				
4303732	34				
4303736	45				
4303833	7				
4303834	8				
4303835	17				
4303979	12				
4304103	7				
4304156	4				
4304198	4				
4304203	16				
4304218	9				
4304219	9				
4304220	5				
4304221	4				
4304222	7				
4304223	5				
4304308	7				
4304528	9				
4304549	6				
4304628	1				
4304630	10				
4304631	12				
4304632	8				
4304643	2				
4304666	12				
4304667	2				
4304730	6				
4304761	9				
4304763	6				
4304823	20				
4304943	4				
4304946	16				
4304955	6				
4304993	2				
4305003	10				
4305129	13				
4305327	1				
4305360	25				
4305362	6				
4305379	2				
4305380	2				
4305381	2				
4305382	6				
4305383	10				
4305384	4				
4305385	2				
4305429	1				
4305509	1				
4305555	20				
4305699	5				
4305727	1				
4305730	7				
4305776	16				
4305822	8				
4305846	11				
4305999	3				
4306108	5				
4306156	47				
4306157	21				
4306183	12				
4306245	127				
4306293	27				
4306402	27				
4306411	10				
4306414	7				
4306416	2				
4306417	2				
4306506	39				
4306526	15				
4306533	4				
4306540	6				
4306541	6				
4306542	11				
4306543	5				
4306544	10				
4306567	36				
4306580	4				
4306609	7				
